LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Wed Oct 08 18:05:47 +0530 2025
 470 atoms
 460 bonds
 900 angles
 1260 dihedrals
 0 impropers
 2 atom types
 2 bond types
 3 angle types
 3 dihedral types
 0 improper types
 0 20  xlo xhi
 0 20   ylo yhi
 0 20   zlo zhi

# Pair Coeffs
#
# 1  C
# 2  H

# Bond Coeffs
#
# 1  C-C
# 2  C-H

# Angle Coeffs
#
# 1  C-C-C
# 2  C-C-H
# 3  H-C-H

# Dihedral Coeffs
#
# 1  C-C-C-C
# 2  C-C-C-H
# 3  H-C-C-H

 Masses

 1 12.010700 # C
 2 1.007940 # H

 Atoms # full

352	8	2	0.09	10.283	6.297	10.723	#	H	UNL
353	8	1	-0.18	8.353	6.261	12.817	#	C	UNL
354	8	2	0.09	9.384	4.459	12.177	#	H	UNL
355	8	2	0.09	10.081	5.235	13.592	#	H	UNL
356	8	1	-0.18	7.51	6.397	11.528	#	C	UNL
357	8	2	0.09	7.747	5.771	13.583	#	H	UNL
358	8	2	0.09	8.611	7.253	13.199	#	H	UNL
359	8	1	-0.18	6.178	7.123	11.808	#	C	UNL
360	8	2	0.09	8.07	6.954	10.773	#	H	UNL
361	8	2	0.09	7.304	5.404	11.121	#	H	UNL
362	8	1	-0.18	5.327	7.247	10.527	#	C	UNL
363	8	2	0.09	5.615	6.571	12.566	#	H	UNL
364	8	2	0.09	6.382	8.119	12.209	#	H	UNL
365	8	1	-0.18	3.986	7.954	10.814	#	C	UNL
366	8	2	0.09	5.882	7.809	9.773	#	H	UNL
367	8	2	0.09	5.133	6.251	10.121	#	H	UNL
368	8	1	-0.18	3.127	8.066	9.537	#	C	UNL
369	8	2	0.09	3.435	7.396	11.575	#	H	UNL
370	8	2	0.09	4.179	8.954	11.212	#	H	UNL
371	8	1	-0.18	1.782	8.764	9.827	#	C	UNL
372	8	2	0.09	3.674	8.63	8.777	#	H	UNL
373	8	2	0.09	2.939	7.067	9.135	#	H	UNL
374	8	1	-0.18	0.92	8.871	8.556	#	C	UNL
375	8	2	0.09	1.231	8.204	10.587	#	H	UNL
376	8	2	0.09	1.964	9.766	10.224	#	H	UNL
377	9	1	-0.18	12.01	12.521	18.249001	#	C	UNL
378	9	1	-0.18	11.109	11.748	17.268	#	C	UNL
379	9	2	0.09	0.632	1.008	12.207	#	H	UNL
380	9	2	0.09	2.38	1.178	12.431	#	H	UNL
381	9	2	0.09	1.313	1.036	13.842	#	H	UNL
382	9	2	0.09	11.69	13.564	18.327	#	H	UNL
383	9	2	0	11.972	12.07	19.243999	#	H	UNL
384	9	2	0	13.046	12.505	17.905001	#	H	UNL
385	9	1	-0.18	9.638	11.758	17.73	#	C	UNL
386	9	2	0.09	11.187	12.201	16.275999	#	H	UNL
387	9	2	0.09	11.465	10.718	17.188999	#	H	UNL
388	9	1	-0.18	8.736	10.98	16.747999	#	C	UNL
389	9	2	0.09	9.286	12.79	17.806999	#	H	UNL
390	9	2	0.09	9.565	11.308	18.724001	#	H	UNL
391	9	1	-0.18	7.264	10.999	17.207001	#	C	UNL
392	9	2	0.09	8.814	11.425	15.752	#	H	UNL
393	9	2	0.09	9.084	9.946	16.674999	#	H	UNL
394	9	1	-0.18	6.36	10.217	16.23	#	C	UNL
395	9	2	0.09	7.188	10.557	18.205	#	H	UNL
396	9	2	0.09	6.917	12.033	17.275999	#	H	UNL
397	9	1	-0.18	4.886	10.25	16.690001	#	C	UNL
398	9	2	0.09	6.442	10.654	15.231	#	H	UNL
399	9	2	0.09	6.711	9.184	16.169001	#	H	UNL
400	9	1	-0.18	3.927	9.561	15.693	#	C	UNL
401	9	2	0.09	4.792	9.783	17.674	#	H	UNL
402	9	2	0.09	4.574	11.292	16.799999	#	H	UNL
403	9	1	-0.18	4.117	8.027	15.637	#	C	UNL
404	9	2	0.09	2.901	9.776	16.000999	#	H	UNL
405	9	2	0.09	4.06	9.989	14.696	#	H	UNL
406	9	1	-0.18	3.058	7.369	14.729	#	C	UNL
407	9	2	0.09	5.113	7.788	15.257	#	H	UNL
408	9	2	0.09	4.039	7.613	16.645	#	H	UNL
409	9	1	-0.18	3.234	5.836	14.682	#	C	UNL
410	9	2	0.09	2.059	7.608	15.102	#	H	UNL
411	9	2	0.09	3.139	7.777	13.718	#	H	UNL
412	9	1	-0.18	2.161	5.179	13.79	#	C	UNL
413	9	2	0.09	4.227	5.595	14.297	#	H	UNL
414	9	2	0.09	3.164	5.431	15.694	#	H	UNL
415	9	1	-0.18	2.326	3.644	13.753	#	C	UNL
416	9	2	0.09	1.167	5.428	14.172	#	H	UNL
417	9	2	0.09	2.235	5.577	12.775	#	H	UNL
418	9	1	-0.18	1.246	2.986	12.87	#	C	UNL
419	9	2	0.09	3.317	3.394	13.366	#	H	UNL
420	9	2	0.09	2.258	3.246	14.769	#	H	UNL
421	9	1	-0.18	1.405	1.455	12.837	#	C	UNL
422	9	2	0.09	0.253	3.236	13.253	#	H	UNL
423	9	2	0.09	1.313	3.377	11.851	#	H	UNL
424	10	1	-0.18	11.405	7.796	4.778	#	C	UNL
425	10	1	-0.18	11.476	8.789	5.953	#	C	UNL
426	10	2	0.09	6.667	19.816999	16.247999	#	H	UNL
